slug,source_file,wav_path,srt_path,segment_index,start_seconds,end_seconds,duration_seconds,local_speaker_label,speaker_label,run_id,model_id,device
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,115,635.763,649.06,13.298,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,116,649.145,653.954,4.809,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,117,653.819,654.157,0.337,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,118,654.038,658.763,4.725,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,119,658.763,660.13,1.367,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,120,660.198,669.58,9.383,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,121,669.968,672.044,2.076,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,122,672.23,673.816,1.586,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,123,673.765,675.875,2.109,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,124,675.875,676.297,0.422,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,125,676.297,676.313,0.017,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,126,676.33,688.008,11.678,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,127,688.21,699.871,11.661,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,128,700.597,710.57,9.973,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,129,710.519,711.228,0.709,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,130,711.228,730.685,19.457,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,131,730.972,743.594,12.622,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,132,743.847,767.017,23.169,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,133,767.168,780.871,13.702,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,134,781.04,793.679,12.639,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,135,793.679,797.932,4.253,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,136,797.932,798.809,0.878,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,137,799.079,802.522,3.442,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,138,802.859,811.178,8.319,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,139,811.786,817.372,5.586,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,140,817.473,823.919,6.446,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,141,823.919,826.028,2.109,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,142,826.113,841.452,15.339,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,143,841.452,858.901,17.449,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,144,859.087,874.831,15.744,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,145,874.882,876.434,1.553,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,146,876.35,880.872,4.523,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,147,880.872,882.138,1.266,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,148,882.104,888.331,6.227,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,149,888.989,894.727,5.737,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,150,894.777,899.03,4.253,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,151,899.232,915.23,15.997,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,152,908.851,909.205,0.354,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,153,915.23,926.097,10.868,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,154,926.3,927.481,1.181,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,155,927.43,930.4,2.97,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,156,930.67,938.348,7.678,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,157,938.72,945.385,6.666,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,158,945.723,952.962,7.239,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,159,952.962,953.384,0.422,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,160,953.384,965.467,12.082,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,161,956.489,956.978,0.489,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,162,965.517,976.098,10.581,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,163,976.486,980.148,3.662,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,164,980.452,984.08,3.628,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,165,984.08,984.788,0.709,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,166,984.805,992.23,7.425,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,167,992.534,1006.945,14.411,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,168,1006.827,1009.966,3.139,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,169,1010.05,1019.821,9.771,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,170,1019.973,1033.743,13.77,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,171,1033.793,1038.502,4.708,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,172,1038.518,1038.535,0.017,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,173,1038.535,1048.272,9.737,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,174,1048.441,1051.563,3.122,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,175,1051.563,1051.867,0.304,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,176,1051.867,1068.877,17.01,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,177,1068.944,1082.258,13.314,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,178,1082.461,1088.401,5.94,SPEAKER_01,Speaker 2,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
governing-agentic-ai-in-software-engineering,research/hmrc-beyond-hype/import/Governing_agentic_AI_in_software_engineering.m4a,research/hmrc-beyond-hype/transcripts/_wav/governing-agentic-ai-in-software-engineering.wav,research/hmrc-beyond-hype/transcripts/governing-agentic-ai-in-software-engineering.srt,179,1088.401,1092.856,4.455,SPEAKER_00,Speaker 1,pyannote_community1_mps_20260511T111450Z,pyannote-community/speaker-diarization-community-1,mps
